Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
28/07/20 4:05,28/07/20 7:00,GBPJPY,Sell,0.05,-,-,135.776,135.71,0,330,2h 54m,0.10%
28/07/20 4:05,28/07/20 7:00,AUDJPY,Sell,0.05,-,-,75.391,75.342,0,245,2h 55m,0.08%
28/07/20 3:05,28/07/20 6:10,GBPJPY,Sell,0.05,-,-,135.732,135.75,0,-90,3h 4m,-0.03%
28/07/20 3:55,28/07/20 6:07,USDJPY,Sell,0.05,-,-,105.328,105.573,0,-1225,2h 12m,-0.38%
28/07/20 4:00,28/07/20 6:07,USDJPY,Sell,0.05,-,-,105.324,105.575,0,-1255,2h 7m,-0.39%
28/07/20 3:00,28/07/20 6:00,EURJPY,Sell,0.05,-,-,123.896,123.861,0,175,2h 59m,0.05%
28/07/20 1:10,28/07/20 2:10,USDJPY,Buy,0.05,-,-,105.335,105.34,0,25,1h 0m,0.01%
27/07/20 3:15,27/07/20 8:00,AUDJPY,Sell,0.05,-,-,75.368,75.345,0,115,4h 45m,0.04%
27/07/20 3:10,27/07/20 6:05,GBPJPY,Sell,0.05,-,-,135.693,135.612,0,405,2h 55m,0.13%
27/07/20 3:10,27/07/20 6:05,EURJPY,Sell,0.05,-,-,123.572,123.602,0,-150,2h 55m,-0.05%
27/07/20 3:20,27/07/20 6:00,USDJPY,Sell,0.05,-,-,106.041,105.57,0,2355,2h 39m,0.74%
27/07/20 3:15,27/07/20 6:00,CADJPY,Sell,0.05,-,-,79.084,78.903,0,905,2h 44m,0.29%
27/07/20 3:10,27/07/20 6:00,CHFJPY,Sell,0.05,-,-,115.115,115.011,0,520,2h 49m,0.16%
27/07/20 1:20,27/07/20 2:10,GBPJPY,Buy,0.05,-,-,135.485,135.589,0,520,50m,0.16%
27/07/20 1:15,27/07/20 2:10,USDJPY,Buy,0.05,-,-,105.973,106.021,0,240,55m,0.08%
27/07/20 1:15,27/07/20 2:10,EURJPY,Buy,0.05,-,-,123.399,123.478,0,395,54m,0.13%
27/07/20 1:15,27/07/20 2:10,AUDJPY,Buy,0.05,-,-,75.155,75.189,0,170,55m,0.05%
24/07/20 4:20,24/07/20 7:00,GBPJPY,Sell,0.05,-,-,136.008,135.598,0,2050,2h 40m,0.66%
24/07/20 4:00,24/07/20 7:00,AUDJPY,Sell,0.05,-,-,75.855,75.497,0,1790,3h 0m,0.58%
24/07/20 4:30,24/07/20 7:00,CHFJPY,Sell,0.05,-,-,115.296,115.114,0,910,2h 29m,0.29%
24/07/20 4:50,24/07/20 7:00,USDJPY,Sell,0.05,-,-,106.564,106.391,0,865,2h 9m,0.27%
24/07/20 4:25,24/07/20 7:00,EURJPY,Sell,0.04,-,-,123.764,123.555,0,836,2h 34m,0.27%
24/07/20 3:00,24/07/20 6:00,USDJPY,Sell,0.05,-,-,106.843,106.516,0,1635,3h 0m,0.53%
23/07/20 4:40,23/07/20 10:00,CADJPY,Sell,0.05,-,-,79.913,80.035,0,-610,5h 19m,-0.20%
23/07/20 4:40,23/07/20 9:45,EURJPY,Sell,0.03,-,-,123.994,124.121,0,-381,5h 4m,-0.12%
23/07/20 4:55,23/07/20 9:35,AUDJPY,Sell,0.05,-,-,76.503,76.615,0,-560,4h 39m,-0.18%
23/07/20 3:10,23/07/20 9:00,CHFJPY,Sell,0.05,-,-,115.312,115.403,0,-455,5h 49m,-0.15%
23/07/20 4:45,23/07/20 8:45,GBPJPY,Sell,0.05,-,-,136.433,136.468,0,-175,4h 0m,-0.06%
23/07/20 3:20,23/07/20 6:45,USDJPY,Sell,0.05,-,-,107.185,107.132,0,265,3h 24m,0.09%
23/07/20 3:15,23/07/20 6:00,GBPJPY,Sell,0.05,-,-,136.487,136.364,0,615,2h 45m,0.20%
23/07/20 3:10,23/07/20 6:00,AUDJPY,Sell,0.05,-,-,76.572,76.471,0,505,2h 50m,0.16%
23/07/20 3:10,23/07/20 6:00,EURJPY,Sell,0.05,-,-,124.007,123.963,0,220,2h 49m,0.07%
23/07/20 3:10,23/07/20 6:00,CADJPY,Sell,0.05,-,-,79.926,79.888,0,190,2h 49m,0.06%
23/07/20 1:55,23/07/20 2:10,EURJPY,Buy,0.05,-,-,123.996,123.999,0,15,14m,0.00%
23/07/20 0:06,23/07/20 1:10,GBPJPY,Buy,0.05,-,-,136.464,136.496,0,160,1h 3m,0.05%
16/07/20 1:55,16/07/20 2:10,USDJPY,Buy,0.05,-,-,106.925,106.891,0,-170,15m,-0.06%
16/07/20 1:45,16/07/20 2:10,AUDJPY,Buy,0.05,-,-,74.914,74.89,0,-120,25m,-0.04%
15/07/20 0:15,15/07/20 1:10,EURJPY,Buy,0.05,-,-,122.183,122.354,0,855,55m,0.28%
13/07/20 0:05,13/07/20 1:10,USDJPY,Buy,0.05,-,-,106.912,106.909,0,-15,1h 5m,0.00%
09/07/20 1:10,09/07/20 2:10,GBPJPY,Buy,0.05,-,-,135.243,135.301,0,290,1h 0m,0.09%
02/07/20 1:20,02/07/20 2:10,USDJPY,Buy,0.05,-,-,107.422,107.433,0,55,49m,0.02%
30/06/20 3:20,30/06/20 8:05,AUDJPY,Sell,0.05,-,-,74.004,74.122,0,-590,4h 45m,-0.19%
30/06/20 4:15,30/06/20 8:05,AUDJPY,Sell,0.05,-,-,73.997,74.122,0,-625,3h 50m,-0.20%
30/06/20 4:00,30/06/20 7:50,USDJPY,Sell,0.05,-,-,107.695,107.724,0,-145,3h 50m,-0.05%
30/06/20 3:15,30/06/20 7:50,USDJPY,Sell,0.05,-,-,107.607,107.723,0,-580,4h 35m,-0.19%
30/06/20 4:05,30/06/20 7:45,CADJPY,Sell,0.05,-,-,78.806,78.844,0,-190,3h 40m,-0.06%
30/06/20 4:00,30/06/20 7:00,CHFJPY,Sell,0.05,-,-,113.155,113.226,0,-355,3h 0m,-0.11%
30/06/20 4:00,30/06/20 7:00,EURJPY,Sell,0.03,-,-,121.032,121.067,0,-105,3h 0m,-0.03%
30/06/20 4:10,30/06/20 7:00,GBPJPY,Sell,0.05,-,-,132.518,132.542,0,-120,2h 49m,-0.04%
30/06/20 3:20,30/06/20 6:55,GBPJPY,Sell,0.05,-,-,132.516,132.525,0,-45,3h 34m,-0.01%
30/06/20 3:20,30/06/20 6:55,CHFJPY,Sell,0.05,-,-,113.142,113.22,0,-390,3h 34m,-0.13%
29/06/20 4:00,29/06/20 7:00,USDJPY,Sell,0.05,-,-,107.265,107.147,0,590,3h 0m,0.19%
29/06/20 4:00,29/06/20 7:00,CADJPY,Sell,0.05,-,-,78.51,78.431,0,395,2h 59m,0.13%
29/06/20 4:00,29/06/20 7:00,AUDJPY,Sell,0.05,-,-,73.736,73.66,0,380,3h 0m,0.12%
29/06/20 4:00,29/06/20 7:00,CHFJPY,Sell,0.05,-,-,113.185,113.115,0,350,3h 0m,0.11%
29/06/20 4:00,29/06/20 7:00,EURJPY,Sell,0.03,-,-,120.459,120.429,0,90,2h 59m,0.03%
29/06/20 4:00,29/06/20 7:00,GBPJPY,Sell,0.05,-,-,132.523,132.522,0,5,2h 59m,0.00%
29/06/20 3:00,29/06/20 6:00,USDJPY,Sell,0.05,-,-,107.227,107.169,0,290,3h 0m,0.09%
29/06/20 3:00,29/06/20 6:00,CHFJPY,Sell,0.05,-,-,113.103,113.133,0,-150,2h 59m,-0.05%
29/06/20 3:00,29/06/20 4:15,AUDJPY,Sell,0.05,-,-,73.569,73.808,0,-1195,1h 15m,-0.39%
29/06/20 3:00,29/06/20 4:15,CADJPY,Sell,0.05,-,-,78.378,78.627,0,-1245,1h 15m,-0.40%
29/06/20 3:00,29/06/20 4:14,EURJPY,Sell,0.05,-,-,120.33,120.573,0,-1215,1h 14m,-0.39%
29/06/20 3:00,29/06/20 3:58,GBPJPY,Sell,0.05,-,-,132.329,132.511,0,-910,58m,-0.29%
29/06/20 0:10,29/06/20 1:10,USDJPY,Buy,0.05,-,-,107.142,107.184,0,210,59m,0.07%
26/06/20 4:15,26/06/20 8:00,AUDJPY,Sell,0.05,-,-,73.738,73.788,0,-250,3h 45m,-0.08%
26/06/20 4:00,26/06/20 7:55,GBPJPY,Sell,0.05,-,-,133.108,133.113,0,-25,3h 55m,-0.01%
26/06/20 4:00,26/06/20 7:50,CADJPY,Sell,0.05,-,-,78.569,78.561,0,40,3h 49m,0.01%
26/06/20 4:00,26/06/20 7:35,EURJPY,Sell,0.04,-,-,120.213,120.231,0,-72,3h 35m,-0.02%
26/06/20 4:05,26/06/20 7:15,CHFJPY,Sell,0.05,-,-,112.975,113.003,0,-140,3h 10m,-0.04%
26/06/20 4:00,26/06/20 7:00,USDJPY,Sell,0.05,-,-,107.181,107.163,0,90,3h 0m,0.03%
26/06/20 3:45,26/06/20 6:00,USDJPY,Sell,0.05,-,-,107.178,107.164,0,70,2h 15m,0.02%
25/06/20 4:05,25/06/20 7:50,AUDJPY,Sell,0.05,-,-,73.57,73.542,0,140,3h 45m,0.04%
25/06/20 4:05,25/06/20 7:40,GBPJPY,Sell,0.05,-,-,133.091,132.99,0,505,3h 35m,0.16%
25/06/20 4:05,25/06/20 7:40,CADJPY,Sell,0.05,-,-,78.591,78.542,0,245,3h 34m,0.08%
25/06/20 3:05,25/06/20 7:40,CADJPY,Sell,0.05,-,-,78.503,78.542,0,-195,4h 34m,-0.06%
25/06/20 4:40,25/06/20 7:35,USDJPY,Sell,0.05,-,-,107.09,107.156,0,-330,2h 54m,-0.11%
25/06/20 3:05,25/06/20 7:35,USDJPY,Sell,0.05,-,-,107.067,107.156,0,-445,4h 29m,-0.14%
25/06/20 4:00,25/06/20 7:25,EURJPY,Sell,0.03,-,-,120.514,120.51,0,12,3h 25m,0.00%
25/06/20 3:20,25/06/20 7:25,CHFJPY,Sell,0.05,-,-,112.932,112.944,0,-60,4h 4m,-0.02%
25/06/20 4:10,25/06/20 7:25,CHFJPY,Sell,0.05,-,-,112.929,112.944,0,-75,3h 14m,-0.02%
25/06/20 3:10,25/06/20 6:50,EURJPY,Sell,0.04,-,-,120.46,120.502,0,-168,3h 39m,-0.05%
25/06/20 3:10,25/06/20 6:50,AUDJPY,Sell,0.05,-,-,73.453,73.498,0,-225,3h 39m,-0.07%
25/06/20 3:05,25/06/20 6:45,GBPJPY,Sell,0.05,-,-,132.936,133.006,0,-350,3h 40m,-0.11%
25/06/20 1:20,25/06/20 2:10,AUDJPY,Buy,0.05,-,-,73.498,73.445,0,-265,50m,-0.08%
24/06/20 4:15,24/06/20 10:00,CHFJPY,Sell,0.05,-,-,112.829,112.911,0,-410,5h 44m,-0.13%
