Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open,Close,Pips,Profit,Duration,Gain
12/01/21 21:14,12/01/21 22:15,USDJPY,Sell,0.34,-,-,103.853,103.772,0,25.45,1h 0m,1.10%
11/01/21 1:45,11/01/21 3:20,USDJPY,Buy,0.36,-,-,104.093,104.156,0,20.63,1h 34m,0.90%
11/01/21 1:07,11/01/21 1:45,GBPUSD,Sell,0.17,-,-,1.35326,1.35225,0,16.43,37m,0.72%
08/01/21 20:17,08/01/21 20:41,EURUSD,Sell,0.2,-,-,1.22133,1.21992,0,27.42,23m,1.22%
07/01/21 17:57,07/01/21 18:09,GBPUSD,Sell,0.17,-,-,1.35386,1.35646,0,-44.94,11m,-1.97%
07/01/21 10:19,07/01/21 12:01,USDJPY,Buy,0.36,-,-,103.444,103.551,0,36.05,1h 41m,1.60%
06/01/21 17:29,06/01/21 17:44,USDJPY,Buy,0.35,-,-,103.316,103.368,0,16.49,15m,0.74%
06/01/21 16:07,06/01/21 16:17,GBPUSD,Sell,0.19,-,-,1.35415,1.35658,0,-46.99,9m,-2.06%
06/01/21 9:09,06/01/21 9:43,EURUSD,Buy,0.2,-,-,1.23265,1.23423,0,30.81,34m,1.37%
06/01/21 2:50,06/01/21 3:37,EURUSD,Buy,0.21,-,-,1.23096,1.22876,0,-47.03,46m,-2.05%
05/01/21 18:37,05/01/21 19:12,USDJPY,Sell,0.36,-,-,102.712,102.638,0,24.81,35m,1.09%
04/01/21 15:06,04/01/21 15:17,GBPUSD,Sell,0.2,-,-,1.36398,1.36293,0,20.13,11m,0.89%
04/01/21 13:02,04/01/21 13:31,GBPUSD,Buy,0.22,-,-,1.37029,1.36819,0,-47.16,28m,-2.05%
04/01/21 4:41,04/01/21 9:48,USDJPY,Sell,0.36,-,-,102.996,102.892,0,35.24,5h 7m,1.56%
04/01/21 3:40,04/01/21 9:18,GBPUSD,Buy,0.21,-,-,1.36864,1.36993,0,26.17,5h 37m,1.17%
31/12/20 23:59,-,-,Deposit,,-,-,,,-,29.97,-,-
31/12/20 9:58,31/12/20 10:36,GBPUSD,Buy,0.21,-,-,1.36497,1.36634,0,27.85,37m,1.28%
30/12/20 17:49,30/12/20 18:29,GBPUSD,Buy,0.2,-,-,1.36151,1.35921,0,-46.87,39m,-2.11%
30/12/20 16:01,30/12/20 16:17,GBPUSD,Buy,0.2,-,-,1.36151,1.35921,0,-46.87,16m,-2.06%
30/12/20 14:56,30/12/20 16:02,EURUSD,Buy,0.21,-,-,1.22906,1.23038,0,26.89,1h 6m,1.20%
30/12/20 13:55,30/12/20 15:08,GBPUSD,Buy,0.16,-,-,1.36147,1.35867,0,-45.5,1h 13m,-1.99%
30/12/20 3:41,30/12/20 5:18,USDJPY,Sell,0.35,-,-,103.403,103.318,0,27.67,1h 37m,1.22%
30/12/20 2:54,30/12/20 3:41,EURUSD,Buy,0.21,-,-,1.22749,1.22907,0,32.36,47m,1.45%
