Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
07/06/09 22:30,07/07/09 1:45,USDJPY,Sell,0.1,95.71,0,95.26,95.126,13.4,1273,00:03:15:00,0.11
07/03/09 1:30,07/03/09 3:00,USDJPY,Sell,0.1,96.39,0,95.94,95.826,11.4,1100,00:01:30:00,0.1
07/01/09 23:15,07/02/09 2:30,USDJPY,Sell,0.1,97.05,0,96.6,96.496,10.4,973,00:03:15:00,0.09
06/30/2009 22:45,07/01/09 3:15,USDJPY,Buy,0.1,95.836,0,96.286,96.41,12.4,1186,00:04:30:00,0.1
06/29/2009 01:30,06/29/2009 03:00,USDJPY,Sell,0.1,95.74,0,95.29,95.156,13.4,1300,00:01:30:00,0.11
06/26/2009 01:30,06/26/2009 02:45,USDJPY,Sell,0.1,96.45,0,96,95.826,17.4,1700,00:01:15:00,0.15
06/22/2009 22:30,06/22/2009 23:45,USDJPY,Sell,0.1,96.42,0,95.97,95.836,13.4,1300,00:01:15:00,0.12
06/22/2009 01:30,06/22/2009 02:30,USDJPY,Sell,0.1,96.69,0,96.24,96.036,20.4,2000,00:01:00:00,0.18
06/19/2009 01:45,06/19/2009 03:00,USDJPY,Buy,0.1,96.036,0,96.486,96.68,19.4,1900,00:01:15:00,0.17
06/16/2009 22:45,06/17/2009 00:30,USDJPY,Sell,0.1,96.99,0,96.54,96.316,22.4,2173,00:01:45:00,0.19
06/12/09 1:30,06/12/09 2:30,USDJPY,Sell,0.1,98.16,0,97.71,97.476,23.4,2300,00:01:00:00,0.21
06/10/09 23:45,06/11/09 10:12,USDJPY,Buy,0.1,97.676,0,98.126,97.676,-45,-4554,00:10:27:00,-0.41
05/28/2009 23:45,05/29/2009 00:30,USDJPY,Buy,0.1,96.336,0,96.786,96.95,16.4,1586,00:00:45:00,0.14
05/13/2009 01:45,05/13/2009 02:30,USDJPY,Sell,0.1,96.96,0,96.51,96.126,38.4,3800,00:00:45:00,0.34
05/12/09 1:30,05/12/09 4:15,USDJPY,Sell,0.1,97.95,0,97.5,97.336,16.4,1600,00:02:45:00,0.14
05/01/09 23:00,05/04/09 6:00,USDJPY,Buy,0.1,98.806,0,99.256,99.44,18.4,1758,02:07:00:00,0.16
04/30/2009 23:15,05/01/09 2:00,USDJPY,Buy,0.1,98.146,0,98.596,98.68,8.4,786,00:02:45:00,0.07
04/28/2009 22:30,04/29/2009 01:45,USDJPY,Buy,0.1,95.926,0,96.376,96.5,12.4,1186,00:03:15:00,0.11
04/23/2009 01:30,04/23/2009 03:45,USDJPY,Sell,0.1,98.57,0,98.12,97.856,26.4,2600,00:02:15:00,0.23
04/22/2009 22:30,04/22/2009 23:15,USDJPY,Sell,0.1,98.62,0,98.17,97.866,30.4,3000,00:00:45:00,0.27
04/22/2009 01:30,04/22/2009 06:41,USDJPY,Buy,0.1,98.166,0,98.616,98.166,-45,-4540,00:05:11:00,-0.41
04/21/2009 01:30,04/21/2009 03:00,USDJPY,Sell,0.1,98.52,0,98.07,97.766,30.4,3000,00:01:30:00,0.27
04/09/09 23:30,04/10/09 2:15,USDJPY,Buy,0.1,99.936,0,100.386,100.57,18.4,1786,00:02:45:00,0.16
03/31/2009 23:15,04/01/09 3:00,USDJPY,Buy,0.1,98.466,0,98.916,99.31,39.4,3886,00:03:45:00,0.35
03/24/2009 22:30,03/25/2009 02:00,USDJPY,Buy,0.1,97.376,0,97.826,98.12,29.4,2886,00:03:30:00,0.26
03/19/2009 23:30,03/20/2009 06:15,USDJPY,Sell,0.1,95,0,94.55,94.486,6.4,573,00:06:45:00,0.05
03/17/2009 22:30,03/18/2009 01:00,USDJPY,Buy,0.1,98.106,0,98.556,98.64,8.4,786,00:02:30:00,0.07
03/12/09 22:45,03/13/2009 02:59,USDJPY,Buy,0.1,97.336,0,97.786,97.336,-45,-4554,00:04:14:00,-0.41
03/09/09 22:30,03/10/09 1:45,USDJPY,Buy,0.1,98.306,0,98.756,98.87,11.4,1086,00:03:15:00,0.1
03/04/09 22:30,03/05/09 3:00,USDJPY,Buy,0.1,98.776,0,99.226,99.27,4.4,386,00:04:30:00,0.04
03/03/09 22:30,03/04/09 1:15,USDJPY,Buy,0.1,97.796,0,98.246,98.43,18.4,1786,00:02:45:00,0.16
02/27/2009 01:45,02/27/2009 02:28,USDJPY,Buy,0.1,97.836,0,98.286,97.836,-45,-4540,00:00:43:00,-0.41
02/23/2009 23:15,02/24/2009 03:15,USDJPY,Buy,0.1,94.026,0,94.476,94.63,15.4,1486,00:04:00:00,0.13
02/20/2009 01:45,02/20/2009 05:30,USDJPY,Buy,0.1,93.666,0,94.116,94.16,4.4,400,00:03:45:00,0.04
02/16/2009 23:00,02/17/2009 03:00,USDJPY,Buy,0.1,91.286,0,91.736,91.84,10.4,986,00:04:00:00,0.09
02/16/2009 01:30,02/16/2009 07:30,USDJPY,Buy,0.1,91.176,0,91.626,91.76,13.4,1300,00:06:00:00,0.12
02/11/09 1:30,02/11/09 5:00,USDJPY,Sell,0.1,90.92,0,90.47,90.356,11.4,1100,00:03:30:00,0.1
02/05/09 23:30,02/06/09 7:15,USDJPY,Buy,0.1,90.646,0,91.096,90.98,-11.6,-1214,00:07:45:00,-0.11
02/04/09 22:30,02/05/09 6:15,USDJPY,Buy,0.1,89.026,0,89.476,89.4,-7.6,-814,00:07:45:00,-0.07
02/03/09 22:45,02/04/09 9:00,USDJPY,Sell,0.1,89.75,0,89.3,89.426,-12.6,-1327,00:10:15:00,-0.12
02/02/09 1:30,02/02/09 3:45,USDJPY,Buy,0.1,89.266,0,89.716,89.9,18.4,1800,00:02:15:00,0.16
01/29/2009 22:30,01/30/2009 02:30,USDJPY,Sell,0.1,90.35,0,89.9,89.756,14.4,1373,00:04:00:00,0.12
01/27/2009 23:00,01/28/2009 02:10,USDJPY,Sell,0.1,89.46,0,89.01,89.46,-45,-4567,00:03:10:00,-0.41
01/21/2009 22:30,01/22/2009 02:15,USDJPY,Sell,0.1,89.66,0,89.21,88.626,58.4,5773,00:03:45:00,0.53
01/19/2009 22:30,01/20/2009 02:15,USDJPY,Sell,0.1,91.12,0,90.67,90.466,20.4,1973,00:03:45:00,0.18
01/13/2009 01:30,01/13/2009 06:45,USDJPY,Sell,0.1,89.71,0,89.26,89.266,-0.6,-100,00:05:15:00,-0.01
01/09/09 1:30,01/09/09 7:30,USDJPY,Sell,0.1,91.77,0,91.32,91.156,16.4,1600,00:06:00:00,0.15
01/06/09 22:30,01/07/09 0:46,USDJPY,Buy,0.1,93.316,0,93.766,93.316,-45,-4554,00:02:16:00,-0.41
12/26/2008 22:30,12/26/2008 23:00,USDJPY,Buy,0.1,90.136,0,90.586,90.7,11.4,1100,00:00:30:00,0.1
12/15/2008 23:15,12/15/2008 23:45,USDJPY,Sell,0.1,91.2,0,90.75,90.546,20.4,2000,00:00:30:00,0.18
12/12/08 22:45,12/15/2008 01:25,USDJPY,Buy,0.1,90.496,0,90.946,90.496,-45,-4582,02:02:40:00,-0.42
12/10/08 1:30,12/10/08 8:39,USDJPY,Sell,0.1,92.7,0,92.25,92.7,-45,-4540,00:07:09:00,-0.41
12/01/08 1:30,12/01/08 9:59,USDJPY,Buy,0.1,95.056,0,95.506,95.056,-45,-4540,00:08:29:00,-0.41
11/27/2008 22:45,11/28/2008 02:00,USDJPY,Buy,0.1,94.946,0,95.396,95.43,3.4,286,00:03:15:00,0.03
11/11/08 1:45,11/11/08 3:00,USDJPY,Sell,0.1,98.54,0,98.09,97.656,43.4,4300,00:01:15:00,0.39
11/04/08 22:30,11/05/08 5:15,USDJPY,Buy,0.1,99.176,0,99.626,99.81,18.4,1786,00:06:45:00,0.16
10/24/2008 22:45,10/27/2008 00:15,USDJPY,Sell,0.1,95.1,0,94.65,93.236,141.4,14019,02:01:30:00,1.29
10/20/2008 01:30,10/20/2008 03:45,USDJPY,Buy,0.1,101.036,0,101.486,101.64,15.4,1500,00:02:15:00,0.14
10/08/08 22:30,10/08/08 23:45,USDJPY,Sell,0.1,100.75,0,100.3,99.426,87.4,8700,00:01:15:00,0.81
10/06/08 23:30,10/07/08 6:33,USDJPY,Sell,0.1,102.32,0,101.87,102.32,-45,-4567,00:07:03:00,-0.42
10/03/08 22:30,10/05/08 23:59,USDJPY,Buy,0.1,104.886,0,105.336,104.886,-45,-4568,02:01:29:00,-0.42
10/01/08 22:45,10/01/08 23:30,USDJPY,Sell,0.1,106.48,0,106.03,105.816,21.4,2100,00:00:45:00,0.19
10/01/08 1:30,10/01/08 3:45,USDJPY,Buy,0.1,105.596,0,106.046,106.32,27.4,2700,00:02:15:00,0.25
09/25/2008 22:30,09/26/2008 03:36,USDJPY,Buy,0.1,105.916,0,106.366,105.916,-45,-4554,00:05:06:00,-0.42
09/17/2008 22:30,09/17/2008 23:30,USDJPY,Sell,0.1,105.56,0,105.11,104.576,53.4,5300,00:01:00:00,0.49
09/11/08 23:15,09/12/08 0:27,USDJPY,Sell,0.1,107.36,0,106.91,107.36,-45,-4567,00:01:12:00,-0.42
09/10/08 23:00,09/11/08 0:45,USDJPY,Buy,0.1,107.106,0,107.556,107.84,28.4,2786,00:01:45:00,0.26
09/08/08 23:45,09/09/08 2:15,USDJPY,Sell,0.1,108.77,0,108.32,107.986,33.4,3273,00:02:30:00,0.3
09/02/08 22:30,09/03/08 3:45,USDJPY,Buy,0.1,108.256,0,108.706,108.76,5.4,486,00:05:15:00,0.04
09/01/08 22:30,09/02/08 0:15,USDJPY,Sell,0.1,108.65,0,108.2,108.046,15.4,1473,00:01:45:00,0.14
08/29/2008 22:30,09/01/08 0:15,USDJPY,Sell,0.1,109.25,0,108.8,108.326,47.4,4619,02:01:45:00,0.43
08/27/2008 22:30,08/28/2008 07:13,USDJPY,Buy,0.1,109.146,0,109.596,109.146,-45,-4554,00:08:43:00,-0.42
08/26/2008 22:30,08/27/2008 04:02,USDJPY,Buy,0.1,109.176,0,109.626,109.176,-45,-4554,00:05:32:00,-0.42
08/26/2008 01:30,08/26/2008 01:45,USDJPY,Sell,0.1,109.79,0,109.34,109.236,10.4,1000,00:00:15:00,0.09
08/18/2008 01:30,08/18/2008 10:30,USDJPY,Buy,0.1,109.876,0,110.326,110.26,-6.6,-700,00:09:00:00,-0.06
08/14/2008 23:00,08/15/2008 02:30,USDJPY,Buy,0.1,109.176,0,109.626,109.84,21.4,2086,00:03:30:00,0.19
08/14/2008 01:30,08/14/2008 06:00,USDJPY,Buy,0.1,108.886,0,109.336,109.44,10.4,1000,00:04:30:00,0.09
08/05/08 1:45,08/05/08 4:45,USDJPY,Buy,0.1,107.716,0,108.166,108.26,9.4,900,00:03:00:00,0.08
07/29/2008 23:15,07/30/2008 08:45,USDJPY,Buy,0.1,107.616,0,108.066,108.04,-2.6,-314,00:09:30:00,-0.03
07/29/2008 01:30,07/29/2008 02:30,USDJPY,Sell,0.1,107.93,0,107.48,107.426,5.4,500,00:01:00:00,0.05
07/25/2008 01:45,07/25/2008 04:15,USDJPY,Sell,0.1,107.88,0,107.43,107.236,19.4,1900,00:02:30:00,0.18
07/23/2008 01:45,07/23/2008 04:00,USDJPY,Buy,0.1,106.756,0,107.206,107.34,13.4,1300,00:02:15:00,0.12
07/15/2008 01:30,07/15/2008 03:15,USDJPY,Sell,0.1,106.69,0,106.24,106.096,14.4,1400,00:01:45:00,0.13
07/14/2008 01:45,07/14/2008 07:30,USDJPY,Sell,0.1,106.91,0,106.46,106.396,6.4,600,00:05:45:00,0.06
07/11/08 22:30,07/14/2008 00:15,USDJPY,Sell,0.1,106.86,0,106.41,106.076,33.4,3219,02:01:45:00,0.3
06/30/2008 01:30,06/30/2008 06:00,USDJPY,Sell,0.1,106.76,0,106.31,106.176,13.4,1300,00:04:30:00,0.12
06/27/2008 01:30,06/27/2008 09:15,USDJPY,Sell,0.1,107.39,0,106.94,106.916,2.4,200,00:07:45:00,0.02
06/23/2008 22:30,06/24/2008 03:00,USDJPY,Buy,0.1,107.366,0,107.816,107.86,4.4,386,00:04:30:00,0.04
06/23/2008 01:30,06/23/2008 04:30,USDJPY,Sell,0.1,107.85,0,107.4,107.186,21.4,2100,00:03:00:00,0.2
06/20/2008 01:30,06/20/2008 02:45,USDJPY,Buy,0.1,107.456,0,107.906,108.01,10.4,1000,00:01:15:00,0.09
